TRAMO_ID,ANYO,PROVINCIA,VIA_NORM,TIPO_VIA,PK_INICIO,PK_FIN,LONGITUD,IMD_TOTAL,IMD_LIG,IMD_PES,VEH_KM,N_ACC,HUBO_ACCIDENTE,TASA_100M
31980,2023,Burgos,A-1,Autovía,238.2,242.5,4.3,37982.0,26918.0,11064.0,59612749.0,1,1,1.677494
31981,2023,Burgos,A-1,Autovía,242.5,244.5,2.0,12841.0,10280.0,2561.0,9373930.0,0,0,0.0
31982,2023,Burgos,A-1,Autovía,244.5,246.5,2.0,12841.0,10280.0,2561.0,9373930.0,0,0,0.0
31983,2023,Burgos,A-1,Autovía,246.5,247.3,0.8,12841.0,10280.0,2561.0,3749572.0,0,0,0.0
31984,2023,Burgos,A-1,Autovía,247.3,251.7,4.4,7306.0,5373.0,1933.0,11733436.0,0,0,0.0
31985,2023,Burgos,A-1,Autovía,251.7,252.8,1.1,7306.0,5373.0,1933.0,2933359.0,0,0,0.0
31986,2023,Burgos,A-1,Autovía,329.4,333.5,4.1,41711.0,31326.0,10385.0,62420511.5,1,1,1.602037
31987,2023,Burgos,A-1,Autovía,333.5,336.7,3.2,41711.0,31326.0,10385.0,48718448.0,1,1,2.052611
31988,2023,Soria,A-11,Autovía,21.218,26.278,5.06,3851.0,2546.0,1305.0,7112411.9,0,0,0.0
31989,2023,Soria,A-11,Autovía,26.278,36.6,10.322,3733.0,2403.0,1330.0,14064189.5,1,1,7.110257
31990,2023,Soria,A-11,Autovía,36.6,45.3,8.7,3801.0,2456.0,1345.0,12070075.5,1,1,8.284952
31991,2023,Soria,A-11,Autovía,45.3,53.0,7.7,4041.0,2763.0,1278.0,11357230.5,0,0,0.0
31992,2023,Soria,A-11,Autovía,53.0,60.6,7.6,3983.0,2364.0,1619.0,11048842.0,0,0,0.0
31993,2023,Soria,A-11,Autovía,60.6,65.0,4.4,5660.0,3891.0,1769.0,9089960.0,0,0,0.0
31994,2023,Soria,A-11,Autovía,65.0,71.3,6.3,3514.0,1973.0,1541.0,8080443.0,0,0,0.0
31995,2023,Soria,A-11,Autovía,71.3,79.3,8.0,4072.0,2495.0,1577.0,11890240.0,0,0,0.0
31996,2023,Soria,A-11,Autovía,79.3,83.85,4.55,4072.0,2495.0,1577.0,6762574.0,2,1,29.574538
31997,2023,Burgos,A-11,Autovía,105.4,111.5,6.1,3650.0,2140.0,1510.0,8126725.0,0,0,0.0
31998,2023,Burgos,A-11,Autovía,111.5,112.4,0.9,3650.0,2140.0,1510.0,1199025.0,0,0,0.0
31999,2023,Burgos,A-11,Autovía,112.4,112.9,0.5,3650.0,2140.0,1510.0,666125.0,0,0,0.0
32000,2023,Burgos,A-11,Autovía,112.9,119.3,6.4,1631.0,973.0,658.0,3810016.0,0,0,0.0
32001,2023,Valladolid,A-11,Autovía,343.95,344.2,0.25,11601.0,9802.0,1799.0,1058591.2,0,0,0.0
32002,2023,Valladolid,A-11,Autovía,344.2,347.0,2.8,11601.0,9802.0,1799.0,11856222.0,0,0,0.0
32003,2023,Valladolid,A-11,Autovía,347.0,354.0,7.0,18766.0,16396.0,2370.0,47947130.0,2,1,4.171261
32004,2023,Valladolid,A-11,Autovía,354.0,358.28,4.28,18766.0,16396.0,2370.0,29316245.2,2,1,6.822156
32005,2023,Valladolid,A-11,Autovía,393.9,395.6,1.7,7991.0,6371.0,1620.0,4958415.5,0,0,0.0
32006,2023,Valladolid,A-11,Autovía,395.6,410.2,14.6,7991.0,6371.0,1620.0,42584039.0,0,0,0.0
32007,2023,Valladolid,A-11,Autovía,410.2,412.1,1.9,7991.0,6371.0,1620.0,5541758.5,0,0,0.0
32008,2023,Zamora,A-11,Autovía,412.1,417.1,5.0,6761.0,5436.0,1325.0,12338825.0,0,0,0.0
32009,2023,Zamora,A-11,Autovía,417.1,424.4,7.3,6761.0,5436.0,1325.0,18014684.5,0,0,0.0
32010,2023,Zamora,A-11,Autovía,424.4,438.0,13.6,6808.0,5315.0,1493.0,33794912.0,2,1,5.918051
32011,2023,Zamora,A-11,Autovía,438.0,447.7,9.7,6808.0,5315.0,1493.0,24103724.0,1,1,4.148737
32012,2023,Zamora,A-11,Autovía,447.7,455.82,8.12,8502.0,6828.0,1674.0,25198227.6,0,0,0.0
32013,2023,Zamora,A-11,Autovía,461.91,462.7,0.79,6528.0,5271.0,1257.0,1882348.8,0,0,0.0
32014,2023,Zamora,A-11,Autovía,462.7,466.5,3.8,4682.0,3582.0,1100.0,6493934.0,0,0,0.0
32015,2023,Zamora,A-11,Autovía,466.5,467.3,0.8,4682.0,3582.0,1100.0,1367144.0,0,0,0.0
32016,2023,Burgos,A-11R,Carretera convencional,0.0,1.49,1.49,3650.0,2140.0,1510.0,1985052.5,0,0,0.0
32017,2023,La Rioja,A-12,Autovía,78.167,78.763,0.596,30667.0,27153.0,3514.0,6671299.2,0,0,0.0
32018,2023,La Rioja,A-12,Autovía,93.535,96.0,2.465,15733.0,13825.0,1908.0,14155373.4,1,1,7.064455
32019,2023,La Rioja,A-12,Autovía,96.0,98.6,2.6,15733.0,13825.0,1908.0,14930617.0,0,0,0.0
32020,2023,La Rioja,A-12,Autovía,98.6,101.8,3.2,15519.0,13489.0,2030.0,18126192.0,1,1,5.516879
32021,2023,La Rioja,A-12,Autovía,101.8,107.9,6.1,14173.0,12315.0,1858.0,31556184.5,3,1,9.506853
32022,2023,La Rioja,A-12,Autovía,107.9,110.3,2.4,10786.0,9132.0,1654.0,9448536.0,0,0,0.0
32023,2023,La Rioja,A-12,Autovía,110.3,113.8,3.5,8621.0,7013.0,1608.0,11013327.5,0,0,0.0
32024,2023,La Rioja,A-12,Autovía,113.8,117.5,3.7,15286.0,12450.0,2836.0,20643743.0,0,0,0.0
32025,2023,La Rioja,A-12,Autovía,117.5,119.9,2.4,15286.0,12450.0,2836.0,13390536.0,1,1,7.467961
32026,2023,La Rioja,A-12,Autovía,119.9,124.8,4.9,15286.0,12450.0,2836.0,27339011.0,1,1,3.657777
32027,2023,La Rioja,A-12,Autovía,124.8,126.8,2.0,4133.0,2632.0,1501.0,3017090.0,0,0,0.0
32028,2023,La Rioja,A-12,Autovía,126.8,130.0,3.2,4133.0,2632.0,1501.0,4827344.0,0,0,0.0
32029,2023,La Rioja,A-12,Autovía,130.0,131.888,1.888,4133.0,2632.0,1501.0,2848133.0,0,0,0.0
32030,2023,La Rioja,A-13,Autovía,0.0,2.5,2.5,32988.0,30880.0,2108.0,30101550.0,4,1,13.288352
32031,2023,La Rioja,A-13,Autovía,2.5,4.4,1.9,13007.0,12138.0,869.0,9020354.5,2,1,22.172078
32032,2023,La Rioja,A-13,Autovía,4.4,5.21,0.81,13007.0,12138.0,869.0,3845519.6,0,0,0.0
32033,2023,Lleida,A-14,Autovía,0.0,8.0,8.0,6934.0,5932.0,1002.0,20247280.0,0,0,0.0
32034,2023,Lleida,A-14,Autovía,8.0,16.3,8.3,5912.0,5271.0,641.0,17910404.0,0,0,0.0
32035,2023,Lleida,A-14R2,Carretera convencional,0.0,2.3,2.3,6934.0,5932.0,1002.0,5821093.0,0,0,0.0
32036,2023,Soria,A-15,Autovía,0.0,1.4,1.4,6242.0,4252.0,1990.0,3189662.0,0,0,0.0
32037,2023,Soria,A-15,Autovía,1.4,8.5,7.1,6242.0,4252.0,1990.0,16176143.0,0,0,0.0
32038,2023,Soria,A-15,Autovía,8.5,13.4,4.9,6242.0,4252.0,1990.0,11163817.0,0,0,0.0
32039,2023,Soria,A-15,Autovía,13.4,23.2,9.8,6223.0,4171.0,2052.0,22259671.0,0,0,0.0
32040,2023,Soria,A-15,Autovía,23.2,27.5,4.3,6223.0,4171.0,2052.0,9766998.5,0,0,0.0
32041,2023,Soria,A-15,Autovía,27.5,31.8,4.3,6352.0,4287.0,2065.0,9969464.0,1,1,10.03063
32042,2023,Soria,A-15,Autovía,31.8,35.2,3.4,6352.0,4287.0,2065.0,7882832.0,0,0,0.0
32043,2023,Soria,A-15,Autovía,35.2,38.2,3.0,6352.0,4287.0,2065.0,6955440.0,1,1,14.377236
32044,2023,Soria,A-15,Autovía,38.2,39.2,1.0,6352.0,4287.0,2065.0,2318480.0,0,0,0.0
32045,2023,Soria,A-15,Autovía,39.2,41.1,1.9,7781.0,6709.0,1072.0,5396123.5,0,0,0.0
32046,2023,Soria,A-15,Autovía,41.1,43.6,2.5,3751.0,3235.0,516.0,3422787.5,0,0,0.0
32047,2023,Soria,A-15,Autovía,43.6,55.4,11.8,5520.0,4850.0,670.0,23774640.0,0,0,0.0
32048,2023,Soria,A-15,Autovía,55.4,61.7,6.3,9696.0,8745.0,951.0,22295952.0,0,0,0.0
32049,2023,Soria,A-15,Autovía,61.7,63.79,2.09,9696.0,8745.0,951.0,7396593.6,0,0,0.0
32050,2023,Soria,A-15,Autovía,98.125,100.3,2.175,4012.0,2407.0,1605.0,3185026.5,0,0,0.0
32051,2023,Soria,A-15,Autovía,100.3,105.7,5.4,7380.0,4412.0,2968.0,14545980.0,0,0,0.0
32052,2023,Soria,A-15,Autovía,105.7,107.44,1.74,7380.0,4412.0,2968.0,4687038.0,0,0,0.0
32053,2023,Madrid,A-1A,Multicarril,40.6,43.9,3.3,3318.0,2844.0,474.0,3996531.0,1,1,25.0217
32054,2023,Madrid,A-1A,Multicarril,43.9,46.6,2.7,3318.0,2844.0,474.0,3269889.0,0,0,0.0
32055,2023,Madrid,A-2,Autovía,5.9,10.1,4.2,121918.0,116044.0,5874.0,186900294.0,14,1,7.490625
32056,2023,Madrid,A-2,Autovía,10.1,14.8,4.7,133945.0,127024.0,6921.0,229782647.5,18,1,7.83349
32057,2023,Madrid,A-2,Autovía,14.8,16.8,2.0,137231.0,127316.0,9915.0,100178630.0,11,1,10.980386
32058,2023,Madrid,A-2,Autovía,16.8,17.732,0.932,120016.0,113283.0,6733.0,40827042.9,7,1,17.145498
32059,2023,Madrid,A-2,Autovía,17.732,20.1,2.368,180881.0,159826.0,21055.0,156339065.9,15,1,9.594531
32060,2023,Madrid,A-2,Autovía,20.1,21.3,1.2,180881.0,159826.0,21055.0,79225878.0,16,1,20.195422
32061,2023,Madrid,A-2,Autovía,21.3,23.4,2.1,168745.0,147889.0,20856.0,129343042.5,19,1,14.689619
32062,2023,Madrid,A-2,Autovía,23.4,27.8,4.4,117699.0,103785.0,13914.0,189024594.0,25,1,13.225792
32063,2023,Madrid,A-2,Autovía,27.8,31.3,3.5,157496.0,139254.0,18242.0,201201140.0,22,1,10.934332
32064,2023,Madrid,A-2,Autovía,31.3,38.1,6.8,107298.0,91494.0,15804.0,266313636.0,15,1,5.632457
32065,2023,Madrid,A-2,Autovía,38.1,38.76,0.66,107298.0,91494.0,15804.0,25848088.2,4,1,15.475032
32066,2023,Guadalajara,A-2,Autovía,38.76,41.6,2.84,87974.0,72130.0,15844.0,91193848.4,9,1,9.869087
32067,2023,Guadalajara,A-2,Autovía,41.6,44.0,2.4,87617.0,75000.0,12617.0,76752492.0,4,1,5.211557
32068,2023,Guadalajara,A-2,Autovía,44.0,47.3,3.3,80036.0,67192.0,12844.0,96403362.0,6,1,6.223849
32069,2023,Guadalajara,A-2,Autovía,47.3,50.5,3.2,80036.0,67192.0,12844.0,93482048.0,7,1,7.488069
32070,2023,Guadalajara,A-2,Autovía,50.5,54.705,4.205,79446.0,70803.0,8643.0,121935707.0,13,1,10.661356
32071,2023,Guadalajara,A-2,Autovía,54.705,58.1,3.395,42258.0,33825.0,8433.0,52365057.2,5,1,9.548352
32072,2023,Guadalajara,A-2,Autovía,58.1,60.3,2.2,42258.0,33825.0,8433.0,33933174.0,2,1,5.893937
32073,2023,Guadalajara,A-2,Autovía,60.3,73.2,12.9,32978.0,24536.0,8442.0,155276913.0,1,1,0.644011
32074,2023,Guadalajara,A-2,Autovía,73.2,82.7,9.5,26702.0,19406.0,7296.0,92589185.0,2,1,2.160079
32075,2023,Guadalajara,A-2,Autovía,82.7,94.4,11.7,24528.0,17038.0,7490.0,104746824.0,5,1,4.773414
32076,2023,Guadalajara,A-2,Autovía,94.4,101.2,6.8,24400.0,17355.0,7045.0,60560800.0,1,1,1.651233
32077,2023,Guadalajara,A-2,Autovía,101.2,103.2,2.0,24400.0,17355.0,7045.0,17812000.0,1,1,5.614193
32078,2023,Guadalajara,A-2,Autovía,103.2,116.8,13.6,20930.0,14292.0,6638.0,103896520.0,4,1,3.849985
32079,2023,Guadalajara,A-2,Autovía,116.8,118.5,1.7,20518.0,13518.0,7000.0,12731419.0,0,0,0.0
32080,2023,Guadalajara,A-2,Autovía,118.5,126.0,7.5,20930.0,14292.0,6638.0,57295875.0,1,1,1.745326
32081,2023,Guadalajara,A-2,Autovía,126.0,131.6,5.6,20607.0,13696.0,6911.0,42120708.0,0,0,0.0
32082,2023,Guadalajara,A-2,Autovía,131.6,134.3,2.7,20607.0,13696.0,6911.0,20308198.5,0,0,0.0
32083,2023,Guadalajara,A-2,Autovía,134.3,139.4,5.1,19305.0,12110.0,7195.0,35936257.5,0,0,0.0
32084,2023,Soria,A-2,Autovía,139.4,141.1,1.7,19305.0,12110.0,7195.0,11978752.5,0,0,0.0
32085,2023,Soria,A-2,Autovía,141.1,145.2,4.1,18861.0,12236.0,6625.0,28225486.5,0,0,0.0
32086,2023,Soria,A-2,Autovía,145.2,149.9,4.7,18861.0,12236.0,6625.0,32356045.5,0,0,0.0
32087,2023,Soria,A-2,Autovía,149.9,153.9,4.0,13036.0,7695.0,5341.0,19032560.0,0,0,0.0
32088,2023,Soria,A-2,Autovía,153.9,169.5,15.6,13036.0,7695.0,5341.0,74226984.0,3,1,4.041657
32089,2023,Soria,A-2,Autovía,169.5,173.3,3.8,12656.0,7355.0,5301.0,17553872.0,0,0,0.0
32090,2023,Soria,A-2,Autovía,173.3,176.1,2.8,12656.0,7355.0,5301.0,12934432.0,0,0,0.0
32091,2023,Soria,A-2,Autovía,176.1,178.4,2.3,12656.0,7355.0,5301.0,10624712.0,0,0,0.0
32092,2023,Soria,A-2,Autovía,178.4,180.97,2.57,12656.0,7355.0,5301.0,11871960.8,1,1,8.423208
32093,2023,Zaragoza,A-2,Autovía,180.97,185.7,4.73,15060.0,9673.0,5387.0,26000337.0,0,0,0.0
32094,2023,Zaragoza,A-2,Autovía,185.7,192.3,6.6,15060.0,9673.0,5387.0,36279540.0,0,0,0.0
32095,2023,Zaragoza,A-2,Autovía,192.3,200.0,7.7,15821.0,10282.0,5539.0,44464920.5,1,1,2.248964
32096,2023,Zaragoza,A-2,Autovía,200.0,203.0,3.0,15821.0,10282.0,5539.0,17323995.0,0,0,0.0
32097,2023,Zaragoza,A-2,Autovía,203.0,203.9,0.9,15904.0,10806.0,5098.0,5224464.0,0,0,0.0
32098,2023,Zaragoza,A-2,Autovía,203.9,210.6,6.7,15904.0,10806.0,5098.0,38893232.0,0,0,0.0
32099,2023,Zaragoza,A-2,Autovía,210.6,217.5,6.9,15904.0,10806.0,5098.0,40054224.0,2,1,4.993231
32100,2023,Zaragoza,A-2,Autovía,217.5,226.3,8.8,15904.0,10806.0,5098.0,51083648.0,1,1,1.957574
32101,2023,Zaragoza,A-2,Autovía,226.3,230.2,3.9,16934.0,11412.0,5522.0,24105549.0,0,0,0.0
32102,2023,Zaragoza,A-2,Autovía,230.2,232.6,2.4,16934.0,11412.0,5522.0,14834184.0,0,0,0.0
32103,2023,Zaragoza,A-2,Autovía,232.6,236.6,4.0,18883.0,13411.0,5472.0,27569180.0,0,0,0.0
32104,2023,Zaragoza,A-2,Autovía,236.6,242.378,5.778,20453.0,14311.0,6142.0,43134763.4,1,1,2.318316
32105,2023,Zaragoza,A-2,Autovía,242.378,243.6,1.222,20161.0,14697.0,5464.0,8992410.8,0,0,0.0
32106,2023,Zaragoza,A-2,Autovía,243.6,254.0,10.4,20161.0,14697.0,5464.0,76531156.0,3,1,3.919972
32107,2023,Zaragoza,A-2,Autovía,254.0,260.0,6.0,21285.0,15621.0,5664.0,46614150.0,1,1,2.145271
32108,2023,Zaragoza,A-2,Autovía,260.0,261.0,1.0,22450.0,16766.0,5684.0,8194250.0,0,0,0.0
32109,2023,Zaragoza,A-2,Autovía,261.0,268.8,7.8,22450.0,16766.0,5684.0,63915150.0,4,1,6.258297
32110,2023,Zaragoza,A-2,Autovía,268.8,270.5,1.7,22450.0,16766.0,5684.0,13930225.0,0,0,0.0
32111,2023,Zaragoza,A-2,Autovía,270.5,276.5,6.0,23886.0,17590.0,6296.0,52310340.0,0,0,0.0
32112,2023,Zaragoza,A-2,Autovía,276.5,287.7,11.2,22296.0,16362.0,5934.0,91146048.0,2,1,2.194281
32113,2023,Zaragoza,A-2,Autovía,287.7,297.411,9.711,26097.0,20162.0,5935.0,92501208.0,5,1,5.405335
32114,2023,Zaragoza,A-2,Autovía,297.411,299.314,1.903,25216.0,18751.0,6465.0,17514907.5,1,1,5.709422
32115,2023,Zaragoza,A-2,Autovía,299.314,308.165,8.851,36921.0,30346.0,6575.0,119277536.4,6,1,5.030285
32116,2023,Zaragoza,A-2,Autovía,308.165,310.1,1.935,40137.0,32627.0,7510.0,28347759.7,1,1,3.527616
32117,2023,Zaragoza,A-2,Autovía,310.1,311.4,1.3,36921.0,30346.0,6575.0,17519014.5,2,1,11.416167
32118,2023,Zaragoza,A-2,Autovía,311.4,312.0,0.6,36921.0,30346.0,6575.0,8085699.0,0,0,0.0
32119,2023,Zaragoza,A-2,Autovía,312.0,314.9,2.9,65680.0,54623.0,11057.0,69522280.0,7,1,10.068715
32120,2023,Zaragoza,A-2,Autovía,314.9,316.675,1.775,69450.0,57017.0,12433.0,44994918.8,1,1,2.222473
32121,2023,Zaragoza,A-2,Autovía,316.675,317.8,1.125,77005.0,65079.0,11926.0,31620178.1,3,1,9.487613
32122,2023,Zaragoza,A-2,Autovía,317.8,321.8,4.0,94265.0,78072.0,16193.0,137626900.0,18,1,13.078839
32123,2023,Zaragoza,A-2,Autovía,321.8,322.5,0.7,86445.0,69504.0,16941.0,22086697.5,4,1,18.110449
32124,2023,Zaragoza,A-2,Autovía,322.5,325.0,2.5,70814.0,56909.0,13905.0,64617775.0,13,1,20.118303
32125,2023,Zaragoza,A-2,Autovía,325.0,327.0,2.0,57649.0,44427.0,13222.0,42083770.0,3,1,7.128639
32126,2023,Zaragoza,A-2,Autovía,327.0,330.4,3.4,47247.0,34794.0,12453.0,58633527.0,4,1,6.822035
32127,2023,Zaragoza,A-2,Autovía,330.4,339.3,8.9,32809.0,22800.0,10009.0,106580036.5,3,1,2.814786
32128,2023,Zaragoza,A-2,Autovía,339.3,340.0,0.7,32809.0,22800.0,10009.0,8382699.5,0,0,0.0
32129,2023,Huesca,A-2,Autovía,431.01,432.7,1.69,5890.0,4148.0,1742.0,3633246.5,0,0,0.0
32130,2023,Huesca,A-2,Autovía,432.7,436.2,3.5,5890.0,4148.0,1742.0,7524475.0,0,0,0.0
32131,2023,Huesca,A-2,Autovía,436.2,439.9,3.7,5890.0,4148.0,1742.0,7954445.0,0,0,0.0
32132,2023,Huesca,A-2,Autovía,439.9,441.1,1.2,5890.0,4148.0,1742.0,2579820.0,0,0,0.0
32133,2023,Huesca,A-2,Autovía,441.1,443.758,2.658,5890.0,4148.0,1742.0,5714301.3,2,1,34.999905
32134,2023,Lleida,A-2,Autovía,443.758,445.7,1.942,10914.0,8048.0,2866.0,7736170.6,1,1,12.926292
32135,2023,Lleida,A-2,Autovía,445.7,450.9,5.2,15064.0,10091.0,4973.0,28591472.0,6,1,20.985278
32136,2023,Lleida,A-2,Autovía,450.9,458.7,7.8,15064.0,10091.0,4973.0,42887208.0,6,1,13.990186
32137,2023,Lleida,A-2,Autovía,458.7,461.6,2.9,29840.0,20572.0,9268.0,31585640.0,3,1,9.497987
32138,2023,Lleida,A-2,Autovía,461.6,463.4,1.8,34763.0,27028.0,7735.0,22839291.0,3,1,13.135259
32139,2023,Lleida,A-2,Autovía,463.4,465.6,2.2,34763.0,27028.0,7735.0,27914689.0,3,1,10.74703
32140,2023,Lleida,A-2,Autovía,465.6,467.5,1.9,34763.0,27028.0,7735.0,24108140.5,0,0,0.0
32141,2023,Lleida,A-2,Autovía,467.5,470.6,3.1,22566.0,17128.0,5438.0,25533429.0,0,0,0.0
32142,2023,Lleida,A-2,Autovía,470.6,477.2,6.6,39293.0,25706.0,13587.0,94656837.0,3,1,3.169343
32143,2023,Lleida,A-2,Autovía,477.2,484.2,7.0,35844.0,27635.0,8209.0,91581420.0,10,1,10.919245
32144,2023,Lleida,A-2,Autovía,484.2,492.4,8.2,33953.0,25254.0,8699.0,101621329.0,6,1,5.904272
32145,2023,Lleida,A-2,Autovía,492.4,494.8,2.4,33953.0,25254.0,8699.0,29742828.0,3,1,10.086465
32146,2023,Lleida,A-2,Autovía,494.8,501.6,6.8,32062.0,23693.0,8369.0,79577884.0,6,1,7.539783
32147,2023,Lleida,A-2,Autovía,501.6,503.5,1.9,32062.0,23693.0,8369.0,22234997.0,0,0,0.0
32148,2023,Lleida,A-2,Autovía,503.5,506.9,3.4,32476.0,22245.0,10231.0,40302716.0,4,1,9.924889
32149,2023,Lleida,A-2,Autovía,506.9,509.5,2.6,32476.0,22245.0,10231.0,30819724.0,5,1,16.223377
32150,2023,Lleida,A-2,Autovía,509.5,513.6,4.1,30090.0,22331.0,7759.0,45029685.0,3,1,6.662272
32151,2023,Lleida,A-2,Autovía,513.6,516.7,3.1,29034.0,21566.0,7468.0,32851971.0,2,1,6.087915
32152,2023,Lleida,A-2,Autovía,516.7,518.6,1.9,29034.0,21566.0,7468.0,20135079.0,1,1,4.966457
32153,2023,Lleida,A-2,Autovía,518.6,519.5,0.9,29034.0,21566.0,7468.0,9537669.0,1,1,10.484742
32154,2023,Lleida,A-2,Autovía,519.5,524.5,5.0,23458.0,18290.0,5168.0,42810850.0,4,1,9.343426
32155,2023,Lleida,A-2,Autovía,524.5,526.5,2.0,23458.0,18290.0,5168.0,17124340.0,1,1,5.839641
32156,2023,Lleida,A-2,Autovía,526.5,530.722,4.222,23458.0,18290.0,5168.0,36149481.7,3,1,8.298874
32157,2023,Barcelona,A-2,Autovía,530.722,531.6,0.878,24280.0,19235.0,5045.0,7781011.6,0,0,0.0
32158,2023,Barcelona,A-2,Autovía,531.6,532.5,0.9,24280.0,19235.0,5045.0,7975980.0,1,1,12.537644
32159,2023,Barcelona,A-2,Autovía,532.5,537.6,5.1,24280.0,19235.0,5045.0,45197220.0,2,1,4.425051
32160,2023,Barcelona,A-2,Autovía,537.6,545.7,8.1,24752.0,19617.0,5135.0,73179288.0,5,1,6.832534
32161,2023,Barcelona,A-2,Autovía,545.7,549.5,3.8,24752.0,19617.0,5135.0,34331024.0,2,1,5.825635
32162,2023,Barcelona,A-2,Autovía,549.5,553.7,4.2,38672.0,32847.0,5825.0,59284176.0,2,1,3.373582
32163,2023,Barcelona,A-2,Autovía,553.7,555.2,1.5,38672.0,32847.0,5825.0,21172920.0,2,1,9.446028
32164,2023,Barcelona,A-2,Autovía,555.2,556.6,1.4,38672.0,32847.0,5825.0,19761392.0,0,0,0.0
32165,2023,Barcelona,A-2,Autovía,556.6,563.8,7.2,39180.0,32669.0,6511.0,102965040.0,4,1,3.884814
32166,2023,Barcelona,A-2,Autovía,563.8,568.3,4.5,39180.0,32669.0,6511.0,64353150.0,3,1,4.661776
32167,2023,Barcelona,A-2,Autovía,568.3,571.4,3.1,39180.0,32669.0,6511.0,44332170.0,7,1,15.789888
32168,2023,Barcelona,A-2,Autovía,571.4,575.5,4.1,42866.0,36315.0,6551.0,64148969.0,3,1,4.676615
32169,2023,Barcelona,A-2,Autovía,575.5,576.2,0.7,42866.0,36315.0,6551.0,10952263.0,0,0,0.0
32170,2023,Barcelona,A-2,Autovía,576.2,579.7,3.5,42866.0,36315.0,6551.0,54761315.0,2,1,3.652213
32171,2023,Barcelona,A-2,Autovía,579.7,581.2,1.5,60232.0,52323.0,7909.0,32977020.0,13,1,39.421391
32172,2023,Barcelona,A-2,Autovía,581.2,582.2,1.0,60232.0,52323.0,7909.0,21984680.0,5,1,22.74311
32173,2023,Barcelona,A-2,Autovía,582.2,584.4,2.2,60232.0,52323.0,7909.0,48366296.0,11,1,22.74311
32174,2023,Barcelona,A-2,Autovía,584.4,587.0,2.6,107463.0,94204.0,13259.0,101982387.0,16,1,15.688984
32175,2023,Barcelona,A-2,Autovía,587.0,592.2,5.2,107463.0,94204.0,13259.0,203964774.0,20,1,9.805615
32176,2023,Barcelona,A-2,Autovía,592.2,593.8,1.6,109091.0,100556.0,8535.0,63709144.0,5,1,7.848167
32177,2023,Barcelona,A-2,Autovía,593.8,595.7,1.9,109091.0,100556.0,8535.0,75654608.5,11,1,14.539762
32178,2023,Barcelona,A-2,Autovía,595.7,598.7,3.0,109091.0,100556.0,8535.0,119454645.0,8,1,6.697102
32179,2023,Barcelona,A-2,Autovía,598.7,601.8,3.1,109091.0,100556.0,8535.0,123436466.5,13,1,10.531734
32180,2023,Barcelona,A-2,Autovía,601.8,604.0,2.2,113383.0,105219.0,8164.0,91046549.0,29,1,31.851839
32181,2023,Barcelona,A-2,Autovía,604.0,607.2,3.2,148315.0,128060.0,20255.0,173231920.0,64,1,36.944692
32182,2023,Barcelona,A-2,Autovía,607.2,609.1,1.9,148315.0,128060.0,20255.0,102856452.5,48,1,46.66698
32183,2023,Barcelona,A-2,Autovía,609.1,610.69,1.59,148315.0,128060.0,20255.0,86074610.2,22,1,25.559221
32184,2023,Girona,A-2,Autovía,692.75,694.4,1.65,31082.0,27477.0,3605.0,18719134.5,2,1,10.684255
32185,2023,Girona,A-2,Autovía,694.4,697.8,3.4,31010.0,28677.0,2333.0,38483410.0,2,1,5.197045
32186,2023,Girona,A-2,Autovía,697.8,700.2,2.4,34651.0,32196.0,2455.0,30354276.0,2,1,6.588858
32187,2023,Girona,A-2,Autovía,700.2,702.6,2.4,38347.0,35616.0,2731.0,33591972.0,2,1,5.953803
32188,2023,Girona,A-2,Autovía,702.6,704.4,1.8,38347.0,35616.0,2731.0,25193979.0,1,1,3.969202
32189,2023,Girona,A-2,Autovía,704.4,707.269,2.869,45777.0,41009.0,4768.0,47936987.7,6,1,12.516431
32190,2023,Girona,A-2,Autovía,707.269,709.23,1.961,49058.0,44043.0,5015.0,35113999.4,1,1,2.847867
32191,2023,Girona,A-2,Multicarril,729.2,731.9,2.7,5056.0,4700.0,356.0,4982688.0,0,0,0.0
32192,2023,Girona,A-2,Multicarril,731.9,734.0,2.1,5056.0,4700.0,356.0,3875424.0,0,0,0.0
32193,2023,Zaragoza,A-21,Autovía,51.809,55.6,3.791,3288.0,3017.0,271.0,4549654.9,1,1,21.979689
32194,2023,Zaragoza,A-21,Autovía,62.68,65.7,3.02,3280.0,3073.0,207.0,3615544.0,0,0,0.0
32195,2023,Zaragoza,A-21,Autovía,65.7,72.679,6.979,3280.0,3073.0,207.0,8355258.8,3,1,35.905531
32196,2023,Huesca,A-21,Autovía,86.35,92.015,5.665,3659.0,3454.0,205.0,7565805.8,0,0,0.0
32197,2023,Huesca,A-21,Autovía,92.015,96.712,4.697,3965.0,3740.0,225.0,6797615.8,0,0,0.0
32198,2023,Huesca,A-21,Autovía,96.712,101.237,4.525,3965.0,3740.0,225.0,6548693.1,0,0,0.0
32199,2023,Lleida,A-22,Autovía,0.0,2.8,2.8,15361.0,13200.0,2161.0,15698942.0,1,1,6.369856
32200,2023,Lleida,A-22,Autovía,2.8,12.1,9.3,15361.0,13200.0,2161.0,52142914.5,5,1,9.589031
32201,2023,Lleida,A-22,Autovía,12.1,16.4,4.3,10227.0,8309.0,1918.0,16051276.5,0,0,0.0
32202,2023,Lleida,A-22,Autovía,16.4,19.173,2.773,10906.0,8938.0,1968.0,11038453.4,0,0,0.0
