TRAMO_ID;INTERVALO_ID;N_ACCIDENTES;HUBO_ACCIDENTE;TIPO_VIA_DETALLE
IMD_39605;Cuenca|A-3|114.6|124;3;1;Autovía
IMD_39606;Cuenca|A-3|124|130.4;0;0;Autovía
IMD_39607;Cuenca|A-3|130.4|140.8;0;0;Autovía
IMD_39608;Cuenca|A-3|140.8|153.7;2;1;Autovía
IMD_39609;Cuenca|A-3|153.7|156.3;0;0;Autovía
IMD_39610;Cuenca|A-3|156.3|165.4;4;1;Autovía
IMD_39611;Cuenca|A-3|165.4|167.4;0;0;Autovía
IMD_39612;Cuenca|A-3|167.4|175.3;1;1;Autovía
IMD_39613;Cuenca|A-3|175.3|177.2;0;0;Autovía
IMD_39614;Cuenca|A-3|177.2|185.8;1;1;Autovía
IMD_39615;Cuenca|A-3|185.8|205.8;5;1;Autovía
IMD_39616;Cuenca|A-3|205.8|211.2;1;1;Autovía
IMD_39617;Cuenca|A-3|211.2|224.3;2;1;Autovía
IMD_39618;Cuenca|A-3|224.3|231.2;0;0;Autovía
IMD_39619;Cuenca|A-3|231.2|237.1;4;1;Autovía
IMD_39620;Cuenca|A-3|237.1|242.2;4;1;Autovía
IMD_39621;Cuenca|A-3|242.2|247.195;3;1;Autovía
IMD_39622;Valencia|A-3|247.195|261.1;8;1;Autovía
IMD_39623;Valencia|A-3|261.1|265.8;1;1;Autovía
IMD_39624;Valencia|A-3|265.8|269.3;0;0;Autovía
IMD_39625;Valencia|A-3|269.3|274.1;3;1;Autovía
IMD_39626;Valencia|A-3|274.1|277.2;2;1;Autovía
IMD_39627;Valencia|A-3|277.2|280.4;2;1;Autovía
IMD_39628;Valencia|A-3|280.4|284.7;4;1;Autovía
IMD_39629;Valencia|A-3|284.7|288.2;3;1;Autovía
IMD_39630;Valencia|A-3|288.2|296;3;1;Autovía
IMD_39631;Valencia|A-3|296|301.2;8;1;Autovía
IMD_39632;Valencia|A-3|301.2|305.8;1;1;Autovía
IMD_39633;Valencia|A-3|305.8|311.6;7;1;Autovía
IMD_39634;Valencia|A-3|311.6|318.5;1;1;Autovía
IMD_39635;Valencia|A-3|318.5|322.7;3;1;Autovía
IMD_39636;Valencia|A-3|322.7|327.1;6;1;Autovía
IMD_39637;Valencia|A-3|327.1|331.6;5;1;Autovía
IMD_39638;Valencia|A-3|331.6|333.618;2;1;Autovía
IMD_39639;Valencia|A-3|333.618|336.1;6;1;Autovía
IMD_39640;Valencia|A-3|336.1|338.2;9;1;Autovía
IMD_39641;Valencia|A-3|338.2|339.6;1;1;Autovía
IMD_39642;Valencia|A-3|339.6|345.5;16;1;Autovía
IMD_39643;Valencia|A-3|345.5|348.1;6;1;Autovía
IMD_39644;Valencia|A-3|348.1|352.05;11;1;Autovía
IMD_39645;Albacete|A-30|0.28|4;2;1;Autovía
IMD_39646;Albacete|A-30|4|12;1;1;Autovía
IMD_39647;Albacete|A-30|12|16.3;1;1;Autovía
IMD_39648;Albacete|A-30|16.3|21.3;1;1;Autovía
IMD_39649;Albacete|A-30|21.3|23.2;0;0;Autovía
IMD_39650;Albacete|A-30|23.2|28.2;2;1;Autovía
IMD_39651;Albacete|A-30|28.2|32.1;1;1;Autovía
IMD_39652;Albacete|A-30|32.1|36.9;0;0;Autovía
IMD_39653;Albacete|A-30|36.9|44;3;1;Autovía
IMD_39654;Albacete|A-30|44|47.8;0;0;Autovía
IMD_39655;Albacete|A-30|47.8|51.5;0;0;Autovía
IMD_39656;Albacete|A-30|51.5|56.1;3;1;Autovía
IMD_39657;Albacete|A-30|56.1|62.6;2;1;Autovía
IMD_39658;Albacete|A-30|62.6|69;1;1;Autovía
IMD_39659;Albacete|A-30|69|74.8;0;0;Autovía
IMD_39660;Albacete|A-30|74.8|81.8;1;1;Autovía
IMD_39661;Albacete|A-30|81.8|84.13;0;0;Autovía
IMD_39662;Murcia|A-30|84.13|89;1;1;Autovía
IMD_39663;Murcia|A-30|89|99.4;3;1;Autovía
IMD_39664;Murcia|A-30|99.4|104.3;4;1;Autovía
IMD_39665;Murcia|A-30|104.3|106.8;0;0;Autovía
IMD_39666;Murcia|A-30|106.8|110;1;1;Autovía
IMD_39667;Murcia|A-30|110|115;3;1;Autovía
IMD_39668;Murcia|A-30|115|120.6;4;1;Autovía
IMD_39669;Murcia|A-30|120.6|124;2;1;Autovía
IMD_39670;Murcia|A-30|124|128.2;10;1;Autovía
IMD_39671;Murcia|A-30|128.2|134.6;20;1;Autovía
IMD_39672;Murcia|A-30|134.6|135.8;4;1;Autovía
IMD_39673;Murcia|A-30|135.8|137.5;8;1;Autovía
IMD_39674;Murcia|A-30|137.5|139.548;7;1;Autovía
IMD_39675;Murcia|A-30|139.548|142.39;10;1;Autovía
IMD_39676;Murcia|A-30|142.39|143;1;1;Autovía
IMD_39677;Murcia|A-30|143|143.5;3;1;Autovía
IMD_39678;Murcia|A-30|143.5|146;4;1;Autovía
IMD_39679;Murcia|A-30|146|149.6;8;1;Autovía
IMD_39680;Murcia|A-30|149.6|155;6;1;Autovía
IMD_39681;Murcia|A-30|155|157.1;0;0;Autovía
IMD_39682;Murcia|A-30|157.1|160.6;0;0;Autovía
IMD_39683;Murcia|A-30|160.6|163.2;3;1;Autovía
IMD_39684;Murcia|A-30|163.2|169.1;3;1;Autovía
IMD_39685;Murcia|A-30|169.1|171.6;3;1;Autovía
IMD_39686;Murcia|A-30|171.6|176;0;0;Autovía
IMD_39687;Murcia|A-30|176|179.6;0;0;Autovía
IMD_39688;Murcia|A-30|179.6|181.1;0;0;Autovía
IMD_39689;Murcia|A-30|181.1|184.5;0;0;Autovía
IMD_39690;Murcia|A-30|184.5|189.2;1;1;Autovía
IMD_39691;Murcia|A-30|189.2|190.8;2;1;Autovía
IMD_39692;Murcia|A-30|190.8|191.7;0;0;Autovía
IMD_39693;Murcia|A-30|191.7|193.26;0;0;Autovía
IMD_39694;Cuenca|A-31|0|0.75;0;0;Autovía
IMD_39695;Cuenca|A-31|0.75|12.7;1;1;Autovía
IMD_39696;Cuenca|A-31|12.7|18.8;0;0;Autovía
IMD_39697;Cuenca|A-31|18.8|29.8;2;1;Autovía
IMD_39698;Albacete|A-31|29.8|34.3;3;1;Autovía
IMD_39699;Albacete|A-31|34.3|37.7;2;1;Autovía
IMD_39700;Albacete|A-31|37.7|39.1;2;1;Autovía
IMD_39701;Albacete|A-31|39.1|39.9;0;0;Autovía
IMD_39702;Albacete|A-31|39.9|50.5;3;1;Autovía
IMD_39703;Albacete|A-31|50.5|55.1;1;1;Autovía
IMD_39704;Albacete|A-31|55.1|68.9;6;1;Autovía
IMD_39705;Albacete|A-31|68.9|73;6;1;Autovía
IMD_39706;Albacete|A-31|73|75.7;7;1;Autovía
IMD_39707;Albacete|A-31|75.7|79.9;4;1;Autovía
IMD_39708;Albacete|A-31|79.9|87.9;2;1;Autovía
IMD_39709;Albacete|A-31|87.9|91.2;1;1;Autovía
IMD_39710;Albacete|A-31|91.2|93;1;1;Autovía
IMD_39711;Albacete|A-31|93|110.9;5;1;Autovía
IMD_39712;Albacete|A-31|110.9|123.4;0;0;Autovía
IMD_39713;Albacete|A-31|123.4|125.89;1;1;Autovía
IMD_39714;Albacete|A-31|125.89|136.1;2;1;Autovía
IMD_39715;Albacete|A-31|136.1|145.1;2;1;Autovía
IMD_39716;Albacete|A-31|145.1|147.3;2;1;Autovía
IMD_39717;Albacete|A-31|147.3|155.3;1;1;Autovía
IMD_39718;Albacete|A-31|155.3|165.54;1;1;Autovía
IMD_39719;Albacete|A-31|165.54|167.3;0;0;Autovía
IMD_39720;Albacete|A-31|167.3|170.3;0;0;Autovía
IMD_39721;Alicante|A-31|170.3|172.8;0;0;Autovía
IMD_39722;Alicante|A-31|172.8|181.5;4;1;Autovía
IMD_39723;Alicante|A-31|181.5|184.977;3;1;Autovía
IMD_39724;Alicante|A-31|184.977|193.2;5;1;Autovía
IMD_39725;Alicante|A-31|193.2|194.3;1;1;Autovía
IMD_39726;Alicante|A-31|194.3|195.9;4;1;Autovía
IMD_39727;Alicante|A-31|195.9|200.4;3;1;Autovía
IMD_39728;Alicante|A-31|200.4|202.1;0;0;Autovía
IMD_39729;Alicante|A-31|202.1|206.9;10;1;Autovía
IMD_39730;Alicante|A-31|206.9|211.9;6;1;Autovía
IMD_39731;Alicante|A-31|211.9|215.3;2;1;Autovía
IMD_39732;Alicante|A-31|215.3|216.5;3;1;Autovía
IMD_39733;Alicante|A-31|216.5|217.9;5;1;Autovía
IMD_39734;Alicante|A-31|217.9|220.6;7;1;Autovía
IMD_39735;Alicante|A-31|220.6|223.3;5;1;Autovía
IMD_39736;Alicante|A-31|223.3|224.7;4;1;Autovía
IMD_39737;Alicante|A-31|224.7|225.2;1;1;Autovía
IMD_39738;Alicante|A-31|225.2|233.287;11;1;Autovía
IMD_39739;Alicante|A-31|233.287|235;1;1;Autovía
IMD_39740;Alicante|A-31|235|235.2;4;1;Autovía
IMD_39741;Alicante|A-31|235.2|237;7;1;Autovía
IMD_39742;Alicante|A-31|237|239.75;4;1;Autovía
IMD_39743;Jaén|A-32|0|5;0;0;Autovía
IMD_39744;Jaén|A-32|5|8.6;2;1;Autovía
IMD_39745;Jaén|A-32|8.6|12.7;0;0;Autovía
IMD_39746;Jaén|A-32|12.7|15.3;0;0;Autovía
IMD_39747;Jaén|A-32|15.3|21.8;0;0;Autovía
IMD_39748;Jaén|A-32|21.8|34;2;1;Autovía
IMD_39749;Jaén|A-32|34|35.7;2;1;Autovía
IMD_39750;Jaén|A-32|35.7|39;1;1;Autovía
IMD_39751;Jaén|A-32|39|42.5;0;0;Autovía
IMD_39752;Jaén|A-32|42.5|62.75;1;1;Autovía
IMD_39753;Jaén|A-32|62.75|66.75;0;0;Autovía
IMD_39754;Jaén|A-32|66.75|72;0;0;Autovía
IMD_39755;Jaén|A-32|72|75.85;0;0;Autovía
IMD_39756;Jaén|A-32|75.85|79.7;0;0;Autovía
IMD_39757;Albacete|A-32|217.426|223;3;1;Autovía
IMD_39758;Albacete|A-32|223|228.148;0;0;Autovía
IMD_39759;Murcia|A-33|0|5.4;3;1;Autovía
IMD_39760;Murcia|A-33|5.4|13.4;1;1;Autovía
IMD_39761;Murcia|A-33|13.4|18.6;1;1;Autovía
IMD_39762;Murcia|A-33|18.6|25.1;1;1;Autovía
IMD_39763;Murcia|A-33|25.1|30.9;1;1;Autovía
IMD_39764;Murcia|A-33|30.9|41.3;3;1;Autovía
IMD_39765;Murcia|A-33|41.3|54.83;2;1;Autovía
IMD_39766;Murcia|A-33|54.83|65.4;1;1;Autovía
IMD_39767;Albacete|A-33|65.4|70.5;1;1;Autovía
IMD_39768;Albacete|A-33|70.5|75;1;1;Autovía
IMD_39769;Albacete|A-33|75|77.5;0;0;Autovía
IMD_39770;Alicante|A-33|77.5|84.28;2;1;Autovía
IMD_39771;Valencia|A-33|84.28|85.3;0;0;Autovía
IMD_39772;Valencia|A-33|85.3|89.2;1;1;Autovía
IMD_39773;Valencia|A-33|89.2|92;0;0;Autovía
IMD_39774;Albacete|A-35|0|8.5;0;0;Autovía
IMD_39775;Valencia|A-35|8.5|11;3;1;Autovía
IMD_39776;Valencia|A-35|11|22.8;7;1;Autovía
IMD_39777;Valencia|A-35|22.8|32;5;1;Autovía
IMD_39778;Valencia|A-35|32|38.6;5;1;Autovía
IMD_39779;Valencia|A-35|38.6|40.009;1;1;Autovía
IMD_39780;Valencia|A-35|40.009|42.5;0;0;Autovía
IMD_39781;Valencia|A-35|42.5|44;0;0;Autovía
IMD_39782;Valencia|A-35|44|44.9;0;0;Autovía
IMD_39783;Valencia|A-38|0|9.7;2;1;Autovía
IMD_39784;Valencia|A-38|9.7|12.4;1;1;Autovía
IMD_39785;Valencia|A-38|12.4|15.1;0;0;Autovía
IMD_39786;Valencia|A-38|15.1|19.67;0;0;Autovía
IMD_39787;Valencia|A-38|19.67|23.485;0;0;Autovía
IMD_39788;Valencia|A-38|23.485|24;0;0;Autovía
IMD_39789;Valencia|A-38|35.4|38.4;0;0;Autovía
IMD_39790;Madrid|A-4|3.69|6.1;0;0;Autovía
IMD_39791;Madrid|A-4|6.1|8.8;10;1;Autovía
IMD_39792;Madrid|A-4|8.8|13.4;34;1;Autovía
IMD_39793;Madrid|A-4|13.4|16.3;11;1;Autovía
IMD_39794;Madrid|A-4|16.3|21.5;37;1;Autovía
IMD_39795;Madrid|A-4|21.5|29.2;47;1;Autovía
IMD_39796;Madrid|A-4|29.2|34;8;1;Autovía
IMD_39797;Toledo|A-4|34|36.2;6;1;Autovía
IMD_39798;Toledo|A-4|36.2|36.9;1;1;Autovía
IMD_39799;Toledo|A-4|36.9|44.5;8;1;Autovía
IMD_39800;Toledo|A-4|44.5|45.2;0;0;Autovía
IMD_39801;Madrid|A-4|45.2|47.1;1;1;Autovía
IMD_39802;Madrid|A-4|47.1|52;3;1;Autovía
IMD_39803;Toledo|A-4|52|52.2;1;1;Autovía
IMD_39804;Toledo|A-4|52.2|52.9;1;1;Autovía
IMD_39805;Toledo|A-4|52.9|61;11;1;Autovía
IMD_39806;Toledo|A-4|61|63.4;4;1;Autovía
IMD_39807;Toledo|A-4|63.4|65.7;1;1;Autovía
IMD_39808;Toledo|A-4|65.7|69.4;2;1;Autovía
IMD_39809;Toledo|A-4|69.4|81.5;2;1;Autovía
IMD_39810;Toledo|A-4|81.5|93.2;3;1;Autovía
IMD_39811;Toledo|A-4|93.2|97.6;2;1;Autovía
IMD_39812;Toledo|A-4|97.6|101.669;1;1;Autovía
IMD_39813;Toledo|A-4|101.669|115.1;6;1;Autovía
IMD_39814;Toledo|A-4|115.1|117.3;0;0;Autovía
IMD_39815;Toledo|A-4|117.3|119;0;0;Autovía
IMD_39816;Toledo|A-4|119|120.5;0;0;Autovía
IMD_39817;Toledo|A-4|120.5|127.488;3;1;Autovía
IMD_39818;Toledo|A-4|127.488|133.7;1;1;Autovía
IMD_39819;Ciudad Real|A-4|133.7|134.8;0;0;Autovía
IMD_39820;Ciudad Real|A-4|134.8|136.5;0;0;Autovía
IMD_39821;Ciudad Real|A-4|136.5|144.4;2;1;Autovía
IMD_39822;Ciudad Real|A-4|144.4|146.9;1;1;Autovía
IMD_39823;Ciudad Real|A-4|146.9|149.3;1;1;Autovía
IMD_39824;Ciudad Real|A-4|149.3|169.7;2;1;Autovía
IMD_39825;Ciudad Real|A-4|169.7|175.8;3;1;Autovía
IMD_39826;Ciudad Real|A-4|175.8|180.7;1;1;Autovía
IMD_39827;Ciudad Real|A-4|180.7|186.6;1;1;Autovía
IMD_39828;Ciudad Real|A-4|186.6|199.9;5;1;Autovía
IMD_39829;Ciudad Real|A-4|199.9|207.8;2;1;Autovía
IMD_39830;Ciudad Real|A-4|207.8|213.3;5;1;Autovía
IMD_39831;Ciudad Real|A-4|213.3|220.1;4;1;Autovía
IMD_39832;Ciudad Real|A-4|220.1|230.4;3;1;Autovía
IMD_39833;Ciudad Real|A-4|230.4|245.5;2;1;Autovía
IMD_39834;Jaén|A-4|245.5|250.7;0;0;Autovía
IMD_39835;Jaén|A-4|250.7|257.2;4;1;Autovía
IMD_39836;Jaén|A-4|257.2|257.6;0;0;Autovía
IMD_39837;Jaén|A-4|257.6|263.8;2;1;Autovía
IMD_39838;Jaén|A-4|263.8|266.4;0;0;Autovía
IMD_39839;Jaén|A-4|266.4|268.6;0;0;Autovía
IMD_39840;Jaén|A-4|268.6|270.1;2;1;Autovía
IMD_39841;Jaén|A-4|270.1|279.6;8;1;Autovía
IMD_39842;Jaén|A-4|279.6|282.7;1;1;Autovía
IMD_39843;Jaén|A-4|282.7|288.1;2;1;Autovía
IMD_39844;Jaén|A-4|288.1|291.5;2;1;Autovía
IMD_39845;Jaén|A-4|291.5|298.067;0;0;Autovía
IMD_39846;Jaén|A-4|298.067|309.2;5;1;Autovía
IMD_39847;Jaén|A-4|309.2|315.2;1;1;Autovía
IMD_39848;Jaén|A-4|315.2|320.7;2;1;Autovía
IMD_39849;Jaén|A-4|320.7|323.2;3;1;Autovía
IMD_39850;Jaén|A-4|323.2|328.8;4;1;Autovía
IMD_39851;Jaén|A-4|328.8|334.7;2;1;Autovía
IMD_39852;Jaén|A-4|334.7|345.6;4;1;Autovía
IMD_39853;Jaén|A-4|345.6|347.5;1;1;Autovía
IMD_39854;Córdoba|A-4|347.5|348.2;0;0;Autovía
IMD_39855;Córdoba|A-4|348.2|350.029;0;0;Autovía
IMD_39856;Córdoba|A-4|350.029|357.3;4;1;Autovía
IMD_39857;Córdoba|A-4|357.3|359.2;3;1;Autovía
IMD_39858;Córdoba|A-4|359.2|363.9;3;1;Autovía
IMD_39859;Córdoba|A-4|363.9|367.5;2;1;Autovía
IMD_39860;Córdoba|A-4|367.5|374.372;2;1;Autovía
IMD_39861;Córdoba|A-4|374.372|377.3;3;1;Autovía
IMD_39862;Córdoba|A-4|377.3|382.5;4;1;Autovía
IMD_39863;Córdoba|A-4|382.5|384.4;2;1;Autovía
IMD_39864;Córdoba|A-4|384.4|390.8;2;1;Autovía
IMD_39865;Córdoba|A-4|390.8|395.72;1;1;Autovía
IMD_39866;Córdoba|A-4|395.72|397.8;1;1;Autovía
IMD_39867;Córdoba|A-4|397.8|403.2;22;1;Autovía
IMD_39868;Córdoba|A-4|403.2|404.9;8;1;Autovía
IMD_39869;Córdoba|A-4|404.9|407.9;4;1;Autovía
IMD_39870;Córdoba|A-4|407.9|410.4;2;1;Autovía
IMD_39871;Córdoba|A-4|410.4|416.9;7;1;Autovía
IMD_39872;Córdoba|A-4|416.9|419.6;1;1;Autovía
IMD_39873;Córdoba|A-4|419.6|424.2;1;1;Autovía
IMD_39874;Córdoba|A-4|424.2|429.4;1;1;Autovía
IMD_39875;Córdoba|A-4|429.4|431.6;0;0;Autovía
IMD_39876;Córdoba|A-4|431.6|435.625;0;0;Autovía
IMD_39877;Sevilla|A-4|435.625|437.1;1;1;Autovía
IMD_39878;Sevilla|A-4|437.1|440.7;0;0;Autovía
IMD_39879;Sevilla|A-4|440.7|454.554;3;1;Autovía
IMD_39880;Sevilla|A-4|454.554|456.4;0;0;Autovía
IMD_39881;Sevilla|A-4|456.4|470.2;6;1;Autovía
IMD_39882;Sevilla|A-4|470.2|481.5;3;1;Autovía
IMD_39883;Sevilla|A-4|481.5|485.8;0;0;Autovía
IMD_39884;Sevilla|A-4|485.8|497.6;4;1;Autovía
IMD_39885;Sevilla|A-4|497.6|499.3;0;0;Autovía
IMD_39886;Sevilla|A-4|499.3|503.6;1;1;Autovía
IMD_39887;Sevilla|A-4|503.6|506.1;0;0;Autovía
IMD_39888;Sevilla|A-4|506.1|507.8;2;1;Autovía
IMD_39889;Sevilla|A-4|507.8|511.3;1;1;Autovía
IMD_39890;Sevilla|A-4|511.3|513.8;2;1;Autovía
IMD_39891;Sevilla|A-4|513.8|520.5;8;1;Autovía
IMD_39892;Sevilla|A-4|520.5|526;11;1;Autovía
IMD_39893;Sevilla|A-4|526|528.4;3;1;Autovía
IMD_39894;Sevilla|A-4|528.4|532.3;6;1;Autovía
IMD_39895;Sevilla|A-4|532.3|533.8;2;1;Autovía
IMD_39896;Sevilla|A-4|533.8|534.9;1;1;Autovía
IMD_39897;Sevilla|A-4|534.9|536.7;6;1;Autovía
IMD_39898;Sevilla|A-4|544.68|549.2;8;1;Autovía
IMD_39899;Sevilla|A-4|549.2|552.7;3;1;Autovía
IMD_39900;Sevilla|A-4|552.7|558.5;5;1;Autovía
IMD_39901;Sevilla|A-4|558.5|560.62;0;0;Autovía
IMD_39902;Sevilla|A-4|560.62|562.749;0;0;Autovía
IMD_39903;Sevilla|A-4|562.749|566.341;1;1;Autovía
IMD_39904;Sevilla|A-4|566.341|566.5;0;0;Autovía
IMD_39905;Cádiz|A-4|627.87|628.5;0;0;Autovía
IMD_39906;Cádiz|A-4|628.5|631.2;0;0;Autovía
IMD_39907;Cádiz|A-4|631.2|632.3;0;0;Autovía
IMD_39908;Cádiz|A-4|632.3|634.9;1;1;Autovía
IMD_39909;Cádiz|A-4|634.9|637.4;1;1;Autovía
IMD_39910;Cádiz|A-4|637.4|639.3;2;1;Autovía
IMD_39911;Cádiz|A-4|639.3|641.6;1;1;Autovía
IMD_39912;Cádiz|A-4|641.6|645;2;1;Autovía
IMD_39913;Cádiz|A-4|645|645.8;0;0;Autovía
IMD_39914;Cádiz|A-4|645.8|649.3;0;0;Autovía
IMD_39915;Cádiz|A-4|649.3|654.9;5;1;Autovía
IMD_39916;Cádiz|A-4|654.9|657.9;1;1;Autovía
IMD_39917;Cádiz|A-4|657.9|660.4;2;1;Autovía
IMD_39918;Cádiz|A-4|660.4|663.6;3;1;Autovía
IMD_39919;Cádiz|A-4|663.6|669.19;12;1;Autovía
IMD_39920;Toledo|A-40|89.24|93.9;2;1;Autovía
IMD_39921;Toledo|A-40|93.9|99.3;1;1;Autovía
IMD_39922;Toledo|A-40|99.3|101.2;0;0;Autovía
IMD_39923;Toledo|A-40|101.2|103.7;0;0;Autovía
IMD_39924;Toledo|A-40|103.7|108.2;0;0;Autovía
IMD_39925;Toledo|A-40|108.2|117.6;0;0;Autovía
IMD_39926;Toledo|A-40|117.6|119;0;0;Autovía
IMD_39927;Toledo|A-40|119|127.1;2;1;Autovía
IMD_39928;Toledo|A-40|127.1|130.2;1;1;Autovía
IMD_39929;Toledo|A-40|130.2|132.8;0;0;Autovía
IMD_39930;Toledo|A-40|132.8|137.99;0;0;Autopista libre de peaje para movimientos internos
IMD_39931;Toledo|A-40|137.99|141.07;0;0;Autopista libre de peaje para movimientos internos
IMD_39932;Toledo|A-40|180.055|182;0;0;Autovía
IMD_39933;Toledo|A-40|182|184;0;0;Autovía
IMD_39934;Toledo|A-40|184|186.2;0;0;Autovía
IMD_39935;Toledo|A-40|186.2|189.9;0;0;Autovía
IMD_39936;Toledo|A-40|189.9|194;0;0;Autovía
IMD_39937;Toledo|A-40|194|196;0;0;Autovía
IMD_39938;Toledo|A-40|196|201.6;0;0;Autovía
IMD_39939;Toledo|A-40|201.6|210.3;0;0;Autovía
IMD_39940;Toledo|A-40|210.3|213.2;0;0;Autovía
IMD_39941;Toledo|A-40|213.2|218.7;0;0;Autovía
IMD_39942;Toledo|A-40|218.7|220.7;0;0;Autovía
IMD_39943;Cuenca|A-40|220.7|223.3;0;0;Autovía
IMD_39944;Cuenca|A-40|223.3|228;1;1;Autovía
IMD_39945;Cuenca|A-40|230.2|234.9;0;0;Autovía
IMD_39946;Cuenca|A-40|234.9|240.9;1;1;Autovía
IMD_39947;Cuenca|A-40|240.9|244.2;0;0;Autovía
IMD_39948;Cuenca|A-40|244.2|254;0;0;Autovía
IMD_39949;Cuenca|A-40|254|256.5;0;0;Autovía
IMD_39950;Cuenca|A-40|256.5|259.7;0;0;Autovía
IMD_39951;Cuenca|A-40|259.7|262.7;0;0;Autovía
IMD_39952;Cuenca|A-40|262.7|270;1;1;Autovía
IMD_39953;Cuenca|A-40|270|276.3;1;1;Autovía
IMD_39954;Cuenca|A-40|276.3|280.8;1;1;Autovía
IMD_39955;Cuenca|A-40|280.8|286;0;0;Autovía
IMD_39956;Cuenca|A-40|286|293.2;2;1;Autovía
IMD_39957;Cuenca|A-40|293.2|300;2;1;Autovía
IMD_39958;Cuenca|A-40|300|305;0;0;Autovía
IMD_39959;Cuenca|A-40|305|308.7;1;1;Autovía
IMD_39960;Cuenca|A-40|308.7|309.86;0;0;Autovía
IMD_39961;Ciudad Real|A-41|159.7|163.4;0;0;Autovía
IMD_39962;Ciudad Real|A-41|163.4|166.7;1;1;Autovía
IMD_39963;Ciudad Real|A-41|166.7|171.9;0;0;Autovía
IMD_39964;Ciudad Real|A-41|171.9|177.3;2;1;Autovía
IMD_39965;Ciudad Real|A-41|177.3|180;1;1;Autovía
IMD_39966;Ciudad Real|A-41|180|189.1;2;1;Autovía
IMD_39967;Ciudad Real|A-41|189.1|194.4;1;1;Autovía
IMD_39968;Ciudad Real|A-41|194.4|196.8;0;0;Autovía
IMD_39969;Ciudad Real|A-41|196.8|196.86;0;0;Autovía
IMD_39970;Madrid|A-42|3.71|6;0;0;Autovía
IMD_39971;Madrid|A-42|6|6.4;1;1;Autovía
IMD_39972;Madrid|A-42|6.4|8.9;13;1;Autovía
IMD_39973;Madrid|A-42|8.9|9.8;3;1;Autovía
IMD_39974;Madrid|A-42|9.8|12.3;15;1;Autovía
IMD_39975;Madrid|A-42|12.3|14.4;8;1;Autovía
IMD_39976;Madrid|A-42|14.4|15.9;8;1;Autovía
IMD_39977;Madrid|A-42|15.9|17.1;9;1;Autovía
IMD_39978;Madrid|A-42|17.1|19.3;24;1;Autovía
IMD_39979;Madrid|A-42|19.3|23.2;11;1;Autovía
IMD_39980;Madrid|A-42|23.2|26.5;7;1;Autovía
IMD_39981;Madrid|A-42|26.5|30.53;12;1;Autovía
IMD_39982;Toledo|A-42|30.53|33.5;;;Autovía
IMD_39983;Toledo|A-42|33.5|35.1;;;Autovía
IMD_39984;Toledo|A-42|35.1|38.1;;;Autovía
IMD_39985;Toledo|A-42|38.1|40.6;;;Autovía
IMD_39986;Toledo|A-42|40.6|47.2;;;Autovía
IMD_39987;Toledo|A-42|47.2|48.3;;;Autovía
IMD_39988;Toledo|A-42|48.3|48.9;;;Autovía
IMD_39989;Toledo|A-42|48.9|50.8;;;Autovía
IMD_39990;Toledo|A-42|50.8|55.1;;;Autovía
IMD_39991;Toledo|A-42|55.1|57.6;;;Autovía
IMD_39992;Toledo|A-42|57.6|59.3;;;Autovía
IMD_39993;Toledo|A-42|59.3|64.6;;;Autovía
IMD_39994;Toledo|A-42|64.6|67.4;;;Autovía
IMD_39995;Toledo|A-42|67.4|68.9;;;Autovía
IMD_39996;Toledo|A-42|68.9|69.6;;;Autovía
IMD_39997;Toledo|A-42|69.6|72.4;;;Autovía
IMD_39998;Toledo|A-42|72.4|75.7;;;Autovía
IMD_39999;Toledo|A-42|75.7|77.47;;;Autovía
IMD_40000;Ciudad Real|A-43|0|4;0;0;Autopista libre
IMD_40001;Ciudad Real|A-43|4|9.1;1;1;Autopista libre
IMD_40002;Ciudad Real|A-43|9.1|14.6;0;0;Autopista libre
IMD_40003;Ciudad Real|A-43|14.6|15.7;0;0;Autopista libre
IMD_40004;Ciudad Real|A-43|15.7|25.7;5;1;Autopista libre
IMD_40005;Ciudad Real|A-43|25.7|29.5;3;1;Autopista libre
IMD_40006;Ciudad Real|A-43|29.5|32.1;0;0;Autopista libre
IMD_40007;Ciudad Real|A-43|32.1|47.6;1;1;Autopista libre
IMD_40008;Ciudad Real|A-43|47.6|50.3;0;0;Autopista libre
IMD_40009;Ciudad Real|A-43|50.3|54.3;0;0;Autopista libre
IMD_40010;Ciudad Real|A-43|54.3|64;1;1;Autopista libre
IMD_40011;Ciudad Real|A-43|64|80.9;2;1;Autopista libre
IMD_40012;Ciudad Real|A-43|80.9|85.6;3;1;Autopista libre
IMD_40013;Ciudad Real|A-43|85.6|90.9;0;0;Autopista libre
IMD_40014;Ciudad Real|A-43|90.9|94.7;0;0;Autopista libre
IMD_40015;Ciudad Real|A-43|94.7|106.905;1;1;Autopista libre
IMD_40016;Albacete|A-43|106.905|116.7;3;1;Autopista libre
IMD_40017;Albacete|A-43|116.7|125.3;1;1;Autopista libre
IMD_40018;Albacete|A-43|125.3|129.2;0;0;Autopista libre
IMD_40019;Albacete|A-43|129.2|132.8;0;0;Autopista libre
IMD_40020;Albacete|A-43|132.8|141.073;2;1;Autopista libre
IMD_40021;Cuenca|A-43|141.073|143.3;0;0;Autopista libre
IMD_40022;Cuenca|A-43|143.3|145.7;0;0;Autopista libre
IMD_40023;Cuenca|A-43|145.7|147;0;0;Autopista libre
IMD_40024;Cuenca|A-43|147|148.7;0;0;Autopista libre
